/home/gloria/anaconda3/bin/python /home/gloria/NBIS_python-master/dataanalyze.py
{'score': 0, 'finger1': '2_2', 'finger2': '10_2'}
{'score': 6, 'finger1': '5_4', 'finger2': '2_2'}
{'score': 6, 'finger1': '5_4', 'finger2': '3_8'}
{'score': 6, 'finger1': '5_4', 'finger2': '4_2'}
{'score': 6, 'finger1': '5_4', 'finger2': '4_5'}
{'score': 6, 'finger1': '5_4', 'finger2': '4_8'}
{'score': 6, 'finger1': '5_4', 'finger2': '8_1'}
{'score': 6, 'finger1': '5_4', 'finger2': '8_5'}
{'score': 6, 'finger1': '5_4', 'finger2': '9_3'}
{'score': 6, 'finger1': '5_4', 'finger2': '9_6'}
{'score': 6, 'finger1': '5_7', 'finger2': '10_7'}
{'score': 6, 'finger1': '5_7', 'finger2': '3_7'}
{'score': 6, 'finger1': '5_7', 'finger2': '4_2'}
{'score': 6, 'finger1': '5_7', 'finger2': '4_6'}
{'score': 6, 'finger1': '5_7', 'finger2': '6_3'}
{'score': 7, 'finger1': '2_2', 'finger2': '3_7'}
{'score': 7, 'finger1': '2_2', 'finger2': '4_5'}
{'score': 7, 'finger1': '2_2', 'finger2': '4_8'}
{'score': 7, 'finger1': '2_2', 'finger2': '6_2'}
{'score': 7, 'finger1': '2_2', 'finger2': '9_2'}
{'score': 7, 'finger1': '1_6', 'finger2': '3_6'}
{'score': 7, 'finger1': '1_6', 'finger2': '4_1'}
{'score': 7, 'finger1': '1_6', 'finger2': '8_2'}
{'score': 7, 'finger1': '1_6', 'finger2': '8_4'}
{'score': 7, 'finger1': '10_7', 'finger2': '10_4'}
{'score': 7, 'finger1': '10_7', 'finger2': '1_4'}
{'score': 7, 'finger1': '10_7', 'finger2': '2_4'}
{'score': 7, 'finger1': '10_7', 'finger2': '4_2'}
{'score': 7, 'finger1': '10_7', 'finger2': '5_4'}
{'score': 7, 'finger1': '10_7', 'finger2': '5_6'}
{'score': 7, 'finger1': '10_7', 'finger2': '8_2'}
{'score': 7, 'finger1': '10_7', 'finger2': '8_4'}
{'score': 7, 'finger1': '10_7', 'finger2': '9_8'}
{'score': 7, 'finger1': '2_4', 'finger2': '10_7'}
{'score': 7, 'finger1': '2_4', 'finger2': '1_2'}
{'score': 7, 'finger1': '2_4', 'finger2': '1_8'}
{'score': 7, 'finger1': '2_4', 'finger2': '3_1'}
{'score': 7, 'finger1': '2_4', 'finger2': '3_2'}
{'score': 7, 'finger1': '2_4', 'finger2': '3_4'}
{'score': 7, 'finger1': '2_4', 'finger2': '3_6'}
{'score': 7, 'finger1': '2_4', 'finger2': '3_8'}
{'score': 7, 'finger1': '2_4', 'finger2': '4_8'}
{'score': 7, 'finger1': '3_2', 'finger2': '2_4'}
{'score': 7, 'finger1': '3_2', 'finger2': '5_4'}
{'score': 7, 'finger1': '3_2', 'finger2': '8_1'}
{'score': 7, 'finger1': '3_2', 'finger2': '9_2'}
{'score': 7, 'finger1': '2_6', 'finger2': '10_5'}
{'score': 7, 'finger1': '2_6', 'finger2': '10_6'}
{'score': 7, 'finger1': '2_6', 'finger2': '1_4'}
{'score': 7, 'finger1': '2_6', 'finger2': '8_8'}
{'score': 7, 'finger1': '2_6', 'finger2': '9_1'}
{'score': 7, 'finger1': '3_8', 'finger2': '2_4'}
{'score': 7, 'finger1': '3_8', 'finger2': '4_2'}
{'score': 7, 'finger1': '3_8', 'finger2': '8_1'}
{'score': 7, 'finger1': '3_8', 'finger2': '9_1'}
{'score': 7, 'finger1': '3_8', 'finger2': '9_2'}
{'score': 7, 'finger1': '3_8', 'finger2': '9_8'}
{'score': 7, 'finger1': '4_8', 'finger2': '2_4'}
{'score': 7, 'finger1': '4_8', 'finger2': '2_6'}
{'score': 7, 'finger1': '4_8', 'finger2': '5_7'}
{'score': 7, 'finger1': '4_8', 'finger2': '6_7'}
{'score': 7, 'finger1': '4_8', 'finger2': '8_1'}
{'score': 7, 'finger1': '4_8', 'finger2': '8_5'}
{'score': 7, 'finger1': '4_8', 'finger2': '8_8'}
{'score': 7, 'finger1': '8_5', 'finger2': '3_6'}
{'score': 7, 'finger1': '8_5', 'finger2': '4_2'}
{'score': 7, 'finger1': '8_5', 'finger2': '4_3'}
{'score': 7, 'finger1': '8_5', 'finger2': '4_4'}
{'score': 7, 'finger1': '8_5', 'finger2': '4_8'}
{'score': 7, 'finger1': '4_1', 'finger2': '1_6'}
{'score': 7, 'finger1': '4_1', 'finger2': '3_4'}
{'score': 7, 'finger1': '4_1', 'finger2': '3_6'}
{'score': 7, 'finger1': '4_1', 'finger2': '5_4'}
{'score': 7, 'finger1': '4_1', 'finger2': '5_6'}
{'score': 7, 'finger1': '4_1', 'finger2': '8_1'}
{'score': 7, 'finger1': '4_1', 'finger2': '9_2'}
{'score': 7, 'finger1': '4_1', 'finger2': '9_3'}
{'score': 7, 'finger1': '4_1', 'finger2': '9_6'}
{'score': 7, 'finger1': '9_8', 'finger2': '10_7'}
{'score': 7, 'finger1': '9_8', 'finger2': '1_1'}
{'score': 7, 'finger1': '9_8', 'finger2': '1_8'}
{'score': 7, 'finger1': '9_8', 'finger2': '3_8'}
{'score': 7, 'finger1': '9_8', 'finger2': '4_5'}
{'score': 7, 'finger1': '8_4', 'finger2': '10_1'}
{'score': 7, 'finger1': '8_4', 'finger2': '10_7'}
{'score': 7, 'finger1': '8_4', 'finger2': '1_6'}
{'score': 7, 'finger1': '8_4', 'finger2': '4_5'}
{'score': 7, 'finger1': '8_4', 'finger2': '5_2'}
{'score': 7, 'finger1': '8_4', 'finger2': '5_4'}
{'score': 7, 'finger1': '8_4', 'finger2': '5_7'}
{'score': 7, 'finger1': '3_6', 'finger2': '1_4'}
{'score': 7, 'finger1': '3_6', 'finger2': '2_4'}
{'score': 7, 'finger1': '3_6', 'finger2': '8_3'}
{'score': 7, 'finger1': '3_6', 'finger2': '8_5'}
{'score': 7, 'finger1': '7_1', 'finger2': '7_7'}
{'score': 7, 'finger1': '7_1', 'finger2': '8_3'}
{'score': 7, 'finger1': '9_6', 'finger2': '10_2'}
{'score': 7, 'finger1': '9_6', 'finger2': '10_6'}
{'score': 7, 'finger1': '9_6', 'finger2': '1_2'}
{'score': 7, 'finger1': '9_6', 'finger2': '4_1'}
{'score': 7, 'finger1': '9_6', 'finger2': '4_4'}
{'score': 7, 'finger1': '9_6', 'finger2': '6_7'}
{'score': 7, 'finger1': '8_1', 'finger2': '2_1'}
{'score': 7, 'finger1': '8_1', 'finger2': '2_3'}
{'score': 7, 'finger1': '8_1', 'finger2': '3_1'}
{'score': 7, 'finger1': '8_1', 'finger2': '3_2'}
{'score': 7, 'finger1': '8_1', 'finger2': '3_8'}
{'score': 7, 'finger1': '8_1', 'finger2': '4_8'}
{'score': 7, 'finger1': '8_1', 'finger2': '6_2'}
{'score': 7, 'finger1': '4_3', 'finger2': '1_2'}
{'score': 7, 'finger1': '4_3', 'finger2': '2_7'}
{'score': 7, 'finger1': '4_3', 'finger2': '5_7'}
{'score': 7, 'finger1': '4_3', 'finger2': '6_7'}
{'score': 7, 'finger1': '4_3', 'finger2': '6_8'}
{'score': 7, 'finger1': '4_3', 'finger2': '8_5'}
{'score': 7, 'finger1': '7_7', 'finger2': '7_1'}
{'score': 7, 'finger1': '4_2', 'finger2': '10_2'}
{'score': 7, 'finger1': '4_2', 'finger2': '10_7'}
{'score': 7, 'finger1': '4_2', 'finger2': '2_1'}
{'score': 7, 'finger1': '4_2', 'finger2': '2_3'}
{'score': 7, 'finger1': '4_2', 'finger2': '3_4'}
{'score': 7, 'finger1': '4_2', 'finger2': '3_8'}
{'score': 7, 'finger1': '4_2', 'finger2': '5_2'}
{'score': 7, 'finger1': '4_2', 'finger2': '6_6'}
{'score': 7, 'finger1': '4_2', 'finger2': '8_5'}
{'score': 7, 'finger1': '8_8', 'finger2': '2_6'}
{'score': 7, 'finger1': '8_8', 'finger2': '4_8'}
{'score': 7, 'finger1': '8_8', 'finger2': '5_6'}
{'score': 7, 'finger1': '8_8', 'finger2': '6_7'}
{'score': 7, 'finger1': '8_8', 'finger2': '9_4'}
{'score': 7, 'finger1': '4_6', 'finger2': '3_7'}
{'score': 7, 'finger1': '4_6', 'finger2': '6_6'}
{'score': 7, 'finger1': '2_3', 'finger2': '3_4'}
{'score': 7, 'finger1': '2_3', 'finger2': '4_2'}
{'score': 7, 'finger1': '2_3', 'finger2': '4_4'}
{'score': 7, 'finger1': '2_3', 'finger2': '4_5'}
{'score': 7, 'finger1': '2_3', 'finger2': '5_6'}
{'score': 7, 'finger1': '2_3', 'finger2': '6_6'}
{'score': 7, 'finger1': '2_3', 'finger2': '8_1'}
{'score': 7, 'finger1': '2_3', 'finger2': '9_1'}
{'score': 7, 'finger1': '2_3', 'finger2': '9_2'}
{'score': 7, 'finger1': '2_3', 'finger2': '9_6'}
{'score': 7, 'finger1': '5_2', 'finger2': '10_5'}
{'score': 7, 'finger1': '5_2', 'finger2': '3_4'}
{'score': 7, 'finger1': '5_2', 'finger2': '4_2'}
{'score': 7, 'finger1': '5_2', 'finger2': '4_4'}
{'score': 7, 'finger1': '5_2', 'finger2': '8_4'}
{'score': 7, 'finger1': '3_1', 'finger2': '2_4'}
{'score': 7, 'finger1': '3_1', 'finger2': '4_4'}
{'score': 7, 'finger1': '3_1', 'finger2': '8_1'}
{'score': 7, 'finger1': '10_1', 'finger2': '8_4'}
{'score': 7, 'finger1': '1_2', 'finger2': '1_8'}
{'score': 7, 'finger1': '1_2', 'finger2': '2_4'}
{'score': 7, 'finger1': '1_2', 'finger2': '4_3'}
{'score': 7, 'finger1': '1_2', 'finger2': '9_6'}
{'score': 7, 'finger1': '10_4', 'finger2': '10_7'}
{'score': 7, 'finger1': '8_7', 'finger2': '2_1'}
{'score': 7, 'finger1': '8_7', 'finger2': '5_4'}
{'score': 7, 'finger1': '8_7', 'finger2': '5_7'}
{'score': 7, 'finger1': '8_7', 'finger2': '7_4'}
{'score': 7, 'finger1': '1_1', 'finger2': '4_5'}
{'score': 7, 'finger1': '1_1', 'finger2': '7_4'}
{'score': 7, 'finger1': '1_1', 'finger2': '9_8'}
{'score': 7, 'finger1': '9_4', 'finger2': '8_8'}
{'score': 7, 'finger1': '9_7', 'finger2': '2_7'}
{'score': 7, 'finger1': '9_7', 'finger2': '5_4'}
{'score': 7, 'finger1': '9_7', 'finger2': '7_5'}
{'score': 7, 'finger1': '9_1', 'finger2': '4_5'}
{'score': 7, 'finger1': '9_1', 'finger2': '7_4'}
{'score': 7, 'finger1': '9_3', 'finger2': '2_7'}
{'score': 7, 'finger1': '9_3', 'finger2': '7_4'}
{'score': 7, 'finger1': '8_2', 'finger2': '10_5'}
{'score': 7, 'finger1': '8_2', 'finger2': '10_7'}
{'score': 7, 'finger1': '8_2', 'finger2': '1_6'}
{'score': 7, 'finger1': '8_2', 'finger2': '4_5'}
{'score': 7, 'finger1': '8_2', 'finger2': '5_4'}
{'score': 7, 'finger1': '7_4', 'finger2': '10_2'}
{'score': 7, 'finger1': '7_4', 'finger2': '1_1'}
{'score': 7, 'finger1': '7_4', 'finger2': '3_4'}
{'score': 7, 'finger1': '7_4', 'finger2': '8_7'}
{'score': 7, 'finger1': '7_4', 'finger2': '9_1'}
{'score': 7, 'finger1': '7_4', 'finger2': '9_2'}
{'score': 7, 'finger1': '7_4', 'finger2': '9_3'}
{'score': 7, 'finger1': '8_3', 'finger2': '10_6'}
{'score': 7, 'finger1': '8_3', 'finger2': '3_6'}
{'score': 7, 'finger1': '8_3', 'finger2': '3_8'}
{'score': 7, 'finger1': '8_3', 'finger2': '5_3'}
{'score': 7, 'finger1': '8_3', 'finger2': '6_8'}
{'score': 7, 'finger1': '8_3', 'finger2': '7_1'}
{'score': 7, 'finger1': '8_3', 'finger2': '7_2'}
{'score': 7, 'finger1': '4_4', 'finger2': '1_8'}
{'score': 7, 'finger1': '4_4', 'finger2': '2_3'}
{'score': 7, 'finger1': '4_4', 'finger2': '3_1'}
{'score': 7, 'finger1': '4_4', 'finger2': '5_2'}
{'score': 7, 'finger1': '4_4', 'finger2': '5_7'}
{'score': 7, 'finger1': '4_4', 'finger2': '8_5'}
{'score': 7, 'finger1': '4_4', 'finger2': '9_6'}
{'score': 7, 'finger1': '10_2', 'finger2': '10_6'}
{'score': 7, 'finger1': '10_2', 'finger2': '3_7'}
{'score': 7, 'finger1': '10_2', 'finger2': '4_2'}
{'score': 7, 'finger1': '10_2', 'finger2': '6_7'}
{'score': 7, 'finger1': '10_2', 'finger2': '7_4'}
{'score': 7, 'finger1': '10_2', 'finger2': '9_2'}
{'score': 7, 'finger1': '10_2', 'finger2': '9_6'}
{'score': 7, 'finger1': '1_4', 'finger2': '10_7'}
{'score': 7, 'finger1': '1_4', 'finger2': '2_7'}
{'score': 7, 'finger1': '1_4', 'finger2': '3_6'}
{'score': 7, 'finger1': '1_4', 'finger2': '5_6'}
{'score': 7, 'finger1': '1_4', 'finger2': '6_2'}
{'score': 7, 'finger1': '1_4', 'finger2': '9_2'}
{'score': 7, 'finger1': '6_6', 'finger2': '4_1'}
{'score': 7, 'finger1': '6_6', 'finger2': '4_6'}
{'score': 7, 'finger1': '6_6', 'finger2': '5_7'}
{'score': 7, 'finger1': '6_6', 'finger2': '8_3'}
{'score': 7, 'finger1': '9_2', 'finger2': '10_2'}
{'score': 7, 'finger1': '9_2', 'finger2': '1_4'}
{'score': 7, 'finger1': '9_2', 'finger2': '2_1'}
{'score': 7, 'finger1': '9_2', 'finger2': '2_2'}
{'score': 7, 'finger1': '9_2', 'finger2': '2_3'}
{'score': 7, 'finger1': '9_2', 'finger2': '3_2'}
{'score': 7, 'finger1': '9_2', 'finger2': '3_8'}
{'score': 7, 'finger1': '9_2', 'finger2': '4_1'}
{'score': 7, 'finger1': '9_2', 'finger2': '4_5'}
{'score': 7, 'finger1': '9_2', 'finger2': '7_4'}
{'score': 7, 'finger1': '9_2', 'finger2': '8_2'}
{'score': 7, 'finger1': '1_8', 'finger2': '1_2'}
{'score': 7, 'finger1': '1_8', 'finger2': '2_4'}
{'score': 7, 'finger1': '1_8', 'finger2': '4_4'}
{'score': 7, 'finger1': '1_8', 'finger2': '9_8'}
{'score': 7, 'finger1': '7_5', 'finger2': '9_7'}
{'score': 7, 'finger1': '5_3', 'finger2': '2_7'}
{'score': 7, 'finger1': '5_3', 'finger2': '8_3'}
{'score': 7, 'finger1': '5_6', 'finger2': '10_7'}
{'score': 7, 'finger1': '5_6', 'finger2': '1_4'}
{'score': 7, 'finger1': '5_6', 'finger2': '2_3'}
{'score': 7, 'finger1': '5_6', 'finger2': '2_7'}
{'score': 7, 'finger1': '5_6', 'finger2': '4_1'}
{'score': 7, 'finger1': '5_6', 'finger2': '4_8'}
{'score': 7, 'finger1': '5_6', 'finger2': '6_2'}
{'score': 7, 'finger1': '5_6', 'finger2': '8_8'}
{'score': 7, 'finger1': '10_5', 'finger2': '2_6'}
{'score': 7, 'finger1': '10_5', 'finger2': '5_2'}
{'score': 7, 'finger1': '10_5', 'finger2': '8_2'}
{'score': 7, 'finger1': '4_5', 'finger2': '1_1'}
{'score': 7, 'finger1': '4_5', 'finger2': '2_1'}
{'score': 7, 'finger1': '4_5', 'finger2': '2_2'}
{'score': 7, 'finger1': '4_5', 'finger2': '2_3'}
{'score': 7, 'finger1': '4_5', 'finger2': '3_4'}
{'score': 7, 'finger1': '4_5', 'finger2': '3_7'}
{'score': 7, 'finger1': '4_5', 'finger2': '8_2'}
{'score': 7, 'finger1': '4_5', 'finger2': '8_4'}
{'score': 7, 'finger1': '4_5', 'finger2': '9_1'}
{'score': 7, 'finger1': '4_5', 'finger2': '9_8'}
{'score': 7, 'finger1': '3_7', 'finger2': '10_2'}
{'score': 7, 'finger1': '3_7', 'finger2': '2_1'}
{'score': 7, 'finger1': '3_7', 'finger2': '2_2'}
{'score': 7, 'finger1': '3_7', 'finger2': '4_6'}
{'score': 7, 'finger1': '3_7', 'finger2': '5_1'}
{'score': 7, 'finger1': '3_7', 'finger2': '6_8'}
{'score': 7, 'finger1': '5_1', 'finger2': '3_7'}
{'score': 7, 'finger1': '5_1', 'finger2': '6_2'}
{'score': 7, 'finger1': '2_7', 'finger2': '3_4'}
{'score': 7, 'finger1': '2_7', 'finger2': '4_3'}
{'score': 7, 'finger1': '2_7', 'finger2': '5_3'}
{'score': 7, 'finger1': '2_7', 'finger2': '5_6'}
{'score': 7, 'finger1': '2_7', 'finger2': '6_2'}
{'score': 7, 'finger1': '2_7', 'finger2': '9_3'}
{'score': 7, 'finger1': '2_7', 'finger2': '9_7'}
{'score': 7, 'finger1': '6_8', 'finger2': '3_7'}
{'score': 7, 'finger1': '6_8', 'finger2': '4_3'}
{'score': 7, 'finger1': '6_8', 'finger2': '8_3'}
{'score': 7, 'finger1': '2_1', 'finger2': '3_7'}
{'score': 7, 'finger1': '2_1', 'finger2': '4_2'}
{'score': 7, 'finger1': '2_1', 'finger2': '4_5'}
{'score': 7, 'finger1': '2_1', 'finger2': '8_1'}
{'score': 7, 'finger1': '2_1', 'finger2': '8_7'}
{'score': 7, 'finger1': '2_1', 'finger2': '9_2'}
{'score': 7, 'finger1': '2_1', 'finger2': '9_4'}
{'score': 7, 'finger1': '6_2', 'finger2': '1_4'}
{'score': 7, 'finger1': '6_2', 'finger2': '2_2'}
{'score': 7, 'finger1': '6_2', 'finger2': '2_7'}
{'score': 7, 'finger1': '6_2', 'finger2': '5_1'}
{'score': 7, 'finger1': '6_2', 'finger2': '5_6'}
{'score': 7, 'finger1': '6_2', 'finger2': '8_1'}
{'score': 7, 'finger1': '6_2', 'finger2': '9_7'}
{'score': 7, 'finger1': '6_7', 'finger2': '10_2'}
{'score': 7, 'finger1': '6_7', 'finger2': '4_3'}
{'score': 7, 'finger1': '6_7', 'finger2': '4_8'}
{'score': 7, 'finger1': '6_7', 'finger2': '8_8'}
{'score': 7, 'finger1': '6_7', 'finger2': '9_6'}
{'score': 7, 'finger1': '7_2', 'finger2': '8_3'}
{'score': 7, 'finger1': '3_4', 'finger2': '2_3'}
{'score': 7, 'finger1': '3_4', 'finger2': '2_4'}
{'score': 7, 'finger1': '3_4', 'finger2': '4_1'}
{'score': 7, 'finger1': '3_4', 'finger2': '4_5'}
{'score': 7, 'finger1': '3_4', 'finger2': '5_2'}
{'score': 7, 'finger1': '3_4', 'finger2': '7_4'}
{'score': 7, 'finger1': '10_6', 'finger2': '10_2'}
{'score': 7, 'finger1': '10_6', 'finger2': '2_6'}
{'score': 7, 'finger1': '10_6', 'finger2': '8_3'}
{'score': 7, 'finger1': '10_6', 'finger2': '9_6'}
{'score': 7, 'finger1': '5_4', 'finger2': '10_7'}
{'score': 7, 'finger1': '5_4', 'finger2': '3_7'}
{'score': 7, 'finger1': '5_4', 'finger2': '4_1'}
{'score': 7, 'finger1': '5_4', 'finger2': '8_2'}
{'score': 7, 'finger1': '5_4', 'finger2': '8_4'}
{'score': 7, 'finger1': '5_4', 'finger2': '8_7'}
{'score': 7, 'finger1': '5_4', 'finger2': '9_7'}
{'score': 7, 'finger1': '5_7', 'finger2': '4_3'}
{'score': 7, 'finger1': '5_7', 'finger2': '4_4'}
{'score': 7, 'finger1': '5_7', 'finger2': '4_8'}
{'score': 7, 'finger1': '5_7', 'finger2': '6_6'}
{'score': 7, 'finger1': '5_7', 'finger2': '8_4'}
{'score': 7, 'finger1': '5_7', 'finger2': '8_7'}
{'score': 8, 'finger1': '2_2', 'finger2': '3_2'}
{'score': 8, 'finger1': '2_2', 'finger2': '4_3'}
{'score': 8, 'finger1': '2_2', 'finger2': '4_4'}
{'score': 8, 'finger1': '2_2', 'finger2': '4_6'}
{'score': 8, 'finger1': '2_2', 'finger2': '6_6'}
{'score': 8, 'finger1': '1_6', 'finger2': '2_7'}
{'score': 8, 'finger1': '1_6', 'finger2': '4_6'}
{'score': 8, 'finger1': '1_6', 'finger2': '6_2'}
{'score': 8, 'finger1': '1_6', 'finger2': '9_7'}
{'score': 8, 'finger1': '1_6', 'finger2': '9_8'}
{'score': 8, 'finger1': '6_3', 'finger2': '6_6'}
{'score': 8, 'finger1': '10_7', 'finger2': '3_7'}
{'score': 8, 'finger1': '10_7', 'finger2': '4_1'}
{'score': 8, 'finger1': '2_4', 'finger2': '1_4'}
{'score': 8, 'finger1': '2_4', 'finger2': '4_5'}
{'score': 8, 'finger1': '2_4', 'finger2': '8_8'}
{'score': 8, 'finger1': '3_2', 'finger2': '10_6'}
{'score': 8, 'finger1': '3_2', 'finger2': '2_2'}
{'score': 8, 'finger1': '3_2', 'finger2': '4_8'}
{'score': 8, 'finger1': '3_2', 'finger2': '8_2'}
{'score': 8, 'finger1': '3_2', 'finger2': '8_7'}
{'score': 8, 'finger1': '3_2', 'finger2': '9_1'}
{'score': 8, 'finger1': '3_2', 'finger2': '9_3'}
{'score': 8, 'finger1': '2_6', 'finger2': '3_4'}
{'score': 8, 'finger1': '2_6', 'finger2': '9_2'}
{'score': 8, 'finger1': '10_3', 'finger2': '10_4'}
{'score': 8, 'finger1': '3_8', 'finger2': '1_1'}
{'score': 8, 'finger1': '3_8', 'finger2': '8_3'}
{'score': 8, 'finger1': '3_8', 'finger2': '9_3'}
{'score': 8, 'finger1': '3_8', 'finger2': '9_4'}
{'score': 8, 'finger1': '4_8', 'finger2': '3_2'}
{'score': 8, 'finger1': '4_8', 'finger2': '3_6'}
{'score': 8, 'finger1': '4_8', 'finger2': '3_8'}
{'score': 8, 'finger1': '8_5', 'finger2': '9_6'}
{'score': 8, 'finger1': '4_1', 'finger2': '10_7'}
{'score': 8, 'finger1': '4_1', 'finger2': '1_8'}
{'score': 8, 'finger1': '4_1', 'finger2': '2_7'}
{'score': 8, 'finger1': '9_8', 'finger2': '1_6'}
{'score': 8, 'finger1': '9_8', 'finger2': '2_3'}
{'score': 8, 'finger1': '9_8', 'finger2': '4_4'}
{'score': 8, 'finger1': '9_8', 'finger2': '6_7'}
{'score': 8, 'finger1': '9_8', 'finger2': '8_1'}
{'score': 8, 'finger1': '8_4', 'finger2': '3_8'}
{'score': 8, 'finger1': '8_4', 'finger2': '6_6'}
{'score': 8, 'finger1': '3_6', 'finger2': '10_6'}
{'score': 8, 'finger1': '3_6', 'finger2': '4_3'}
{'score': 8, 'finger1': '3_6', 'finger2': '4_8'}
{'score': 8, 'finger1': '3_6', 'finger2': '5_3'}
{'score': 8, 'finger1': '9_6', 'finger2': '10_4'}
{'score': 8, 'finger1': '9_6', 'finger2': '2_3'}
{'score': 8, 'finger1': '9_6', 'finger2': '2_6'}
{'score': 8, 'finger1': '9_6', 'finger2': '5_1'}
{'score': 8, 'finger1': '9_6', 'finger2': '6_2'}
{'score': 8, 'finger1': '9_6', 'finger2': '8_3'}
{'score': 8, 'finger1': '9_6', 'finger2': '8_5'}
{'score': 8, 'finger1': '8_1', 'finger2': '4_1'}
{'score': 8, 'finger1': '8_1', 'finger2': '5_1'}
{'score': 8, 'finger1': '8_1', 'finger2': '5_7'}
{'score': 8, 'finger1': '8_1', 'finger2': '9_8'}
{'score': 8, 'finger1': '4_3', 'finger2': '2_2'}
{'score': 8, 'finger1': '4_3', 'finger2': '3_4'}
{'score': 8, 'finger1': '4_3', 'finger2': '3_6'}
{'score': 8, 'finger1': '4_3', 'finger2': '5_1'}
{'score': 8, 'finger1': '4_3', 'finger2': '6_6'}
{'score': 8, 'finger1': '4_3', 'finger2': '8_7'}
{'score': 8, 'finger1': '4_3', 'finger2': '8_8'}
{'score': 8, 'finger1': '4_3', 'finger2': '9_2'}
{'score': 8, 'finger1': '7_7', 'finger2': '7_4'}
{'score': 8, 'finger1': '4_2', 'finger2': '1_4'}
{'score': 8, 'finger1': '4_2', 'finger2': '2_7'}
{'score': 8, 'finger1': '4_2', 'finger2': '5_6'}
{'score': 8, 'finger1': '4_2', 'finger2': '6_7'}
{'score': 8, 'finger1': '8_8', 'finger2': '10_5'}
{'score': 8, 'finger1': '8_8', 'finger2': '2_4'}
{'score': 8, 'finger1': '8_8', 'finger2': '2_7'}
{'score': 8, 'finger1': '8_8', 'finger2': '3_6'}
{'score': 8, 'finger1': '8_8', 'finger2': '4_3'}
{'score': 8, 'finger1': '8_8', 'finger2': '6_6'}
{'score': 8, 'finger1': '8_8', 'finger2': '8_3'}
{'score': 8, 'finger1': '8_8', 'finger2': '9_7'}
{'score': 8, 'finger1': '4_6', 'finger2': '1_6'}
{'score': 8, 'finger1': '4_6', 'finger2': '2_2'}
{'score': 8, 'finger1': '4_6', 'finger2': '9_3'}
{'score': 8, 'finger1': '2_3', 'finger2': '3_7'}
{'score': 8, 'finger1': '2_3', 'finger2': '9_3'}
{'score': 8, 'finger1': '2_3', 'finger2': '9_4'}
{'score': 8, 'finger1': '2_3', 'finger2': '9_8'}
{'score': 8, 'finger1': '3_1', 'finger2': '8_3'}
{'score': 8, 'finger1': '10_1', 'finger2': '1_2'}
{'score': 8, 'finger1': '10_1', 'finger2': '8_3'}
{'score': 8, 'finger1': '1_2', 'finger2': '10_1'}
{'score': 8, 'finger1': '1_2', 'finger2': '5_4'}
{'score': 8, 'finger1': '1_2', 'finger2': '6_2'}
{'score': 8, 'finger1': '1_2', 'finger2': '6_7'}
{'score': 8, 'finger1': '1_2', 'finger2': '7_4'}
{'score': 8, 'finger1': '1_2', 'finger2': '9_7'}
{'score': 8, 'finger1': '10_4', 'finger2': '10_3'}
{'score': 8, 'finger1': '10_4', 'finger2': '9_6'}
{'score': 8, 'finger1': '8_7', 'finger2': '3_2'}
{'score': 8, 'finger1': '8_7', 'finger2': '4_3'}
{'score': 8, 'finger1': '8_7', 'finger2': '5_1'}
{'score': 8, 'finger1': '8_7', 'finger2': '9_3'}
{'score': 8, 'finger1': '8_7', 'finger2': '9_4'}
{'score': 8, 'finger1': '1_1', 'finger2': '3_8'}
{'score': 8, 'finger1': '1_1', 'finger2': '9_1'}
{'score': 8, 'finger1': '1_1', 'finger2': '9_7'}
{'score': 8, 'finger1': '9_4', 'finger2': '2_3'}
{'score': 8, 'finger1': '9_4', 'finger2': '2_7'}
{'score': 8, 'finger1': '9_4', 'finger2': '3_4'}
{'score': 8, 'finger1': '9_4', 'finger2': '3_8'}
{'score': 8, 'finger1': '9_4', 'finger2': '6_6'}
{'score': 8, 'finger1': '9_4', 'finger2': '8_7'}
{'score': 8, 'finger1': '9_7', 'finger2': '1_1'}
{'score': 8, 'finger1': '9_7', 'finger2': '1_2'}
{'score': 8, 'finger1': '9_7', 'finger2': '1_6'}
{'score': 8, 'finger1': '9_7', 'finger2': '3_1'}
{'score': 8, 'finger1': '9_7', 'finger2': '4_4'}
{'score': 8, 'finger1': '9_7', 'finger2': '4_8'}
{'score': 8, 'finger1': '9_7', 'finger2': '8_8'}
{'score': 8, 'finger1': '9_1', 'finger2': '1_1'}
{'score': 8, 'finger1': '9_1', 'finger2': '1_4'}
{'score': 8, 'finger1': '9_1', 'finger2': '3_2'}
{'score': 8, 'finger1': '9_1', 'finger2': '5_7'}
{'score': 8, 'finger1': '9_3', 'finger2': '2_3'}
{'score': 8, 'finger1': '9_3', 'finger2': '3_2'}
{'score': 8, 'finger1': '9_3', 'finger2': '3_8'}
{'score': 8, 'finger1': '9_3', 'finger2': '4_6'}
{'score': 8, 'finger1': '9_3', 'finger2': '5_1'}
{'score': 8, 'finger1': '9_3', 'finger2': '8_7'}
{'score': 8, 'finger1': '8_2', 'finger2': '10_2'}
{'score': 8, 'finger1': '8_2', 'finger2': '1_8'}
{'score': 8, 'finger1': '8_2', 'finger2': '3_2'}
{'score': 8, 'finger1': '8_2', 'finger2': '5_7'}
{'score': 8, 'finger1': '8_2', 'finger2': '6_2'}
{'score': 8, 'finger1': '8_2', 'finger2': '6_6'}
{'score': 8, 'finger1': '8_2', 'finger2': '9_2'}
